"Title","Sex","Age","Skinny","Date_Time"
"6026","FemaleJ","Adult","No",2015-08-20
"6026","FemaleJ","Adult","No",2015-08-29
"6026","FemaleJ","Adult","No",2015-08-30
"6026","FemaleJ","Adult","No",2018-08-16
"6027",NA,"Adult","No",2015-06-14
"6027",NA,"Adult","No",2015-06-16
"6027",NA,"Adult","No",2018-07-06
"6027",NA,"Adult","No",2018-08-16
"6028",NA,"Adult","No",2013-09-03
"6028",NA,"Adult","No",2018-07-06
"6029",NA,"Adult","No",2013-09-03
"6031",NA,"Adult","No",2013-09-04
"6031",NA,"Adult","No",2013-09-06
"6031",NA,"Adult","No",2013-09-07
"6032",NA,"Adult","No",2013-09-05
"6032",NA,"Adult","No",2018-08-16
"6033",NA,"Adult","No",2018-08-16
"6034",NA,"Adult","No",2013-09-06
"6035","Male","Adult","No",2018-07-06
"6035","Male","Adult","No",2018-08-16
"604",NA,"Adult","No",1993-07-12
"605",NA,"Adult","No",1993-07-12
"606","Male","Adult","No",1993-07-12
"606","Male","Adult","No",1997-06-11
"606","Male","Adult","No",2001-08-30
"606","Male","Adult","No",2002-08-28
"606","Male","Adult","No",2003-08-29
"606","Male","Adult","No",2010-07-24
"606","Male","Adult","No",2010-07-31
"606","Male","Adult","No",2011-08-25
"606","Male","Adult","No",2013-09-06
"606","Male","Adult","No",2018-07-06
"606","Male","Adult","No",2018-08-16
"607",NA,"Adult","No",1993-07-12
"61","FemaleJ","Adult","No",1989-08-04
"61","FemaleJ","Adult","No",1989-08-11
"61","FemaleJ","Adult","No",1989-08-13
"61","FemaleJ","Adult","No",1990-07-07
"61","FemaleJ","Adult","No",1990-07-11
"61","FemaleJ","Adult","No",1990-08-08
"61","FemaleJ","Adult","No",1990-08-10
"61","FemaleJ","Adult","No",1993-07-13
"61","FemaleJ","Adult","No",1993-07-14
"6100",NA,"Adult","No",2015-06-14
"6100",NA,"Adult","No",2015-06-15
"6102","Male","Adult","No",2015-06-14
"6102","Male","Adult","No",2015-08-20
"6103","FemaleJ","Adult","No",2015-06-15
"6104",NA,"Adult","No",2015-06-15
"6104",NA,"Adult","No",2015-06-16
"6104",NA,"Adult","No",2015-08-29
"6104",NA,"Adult","No",2016-07-17
"6105","Male","Adult","No",2015-06-16
"6106","FemaleJ","Adult","No",2015-06-16
"6107",NA,"Juvenile","No",2015-06-16
"6107",NA,"Juvenile","No",2015-08-21
"6108",NA,"Adult","No",2015-06-16
"6109",NA,"Adult","No",2015-06-18
"6110","Male","Adult","No",2015-06-18
"6110","Male","Adult","No",2015-08-16
"6111","FemaleJ","Adult","No",2015-06-18
"6112","Male","Adult","No",2015-06-18
"6112","Male","Adult","No",2015-08-15
"6112","Male","Adult","No",2016-07-24
"6113","FemaleJ","Adult","No",2015-06-18
"6114","FemaleJ","Adult","No",2015-08-03
"6115","FemaleJ","Juvenile","No",2015-08-03
"6115","FemaleJ","Juvenile","No",2015-08-15
"6115","FemaleJ","Juvenile","No",2015-08-16
"6115","FemaleJ","Juvenile","No",2015-08-28
"6115","FemaleJ","Juvenile","No",2016-07-25
"6116","FemaleJ","Juvenile","No",2015-08-03
"6116","FemaleJ","Juvenile","No",2015-08-29
"6117",NA,"Calf","No",2015-08-03
"6117",NA,"Calf","No",2015-08-15
"6117",NA,"Calf","No",2015-08-16
"6118","FemaleJ","Adult","No",2015-08-03
"6118","FemaleJ","Adult","No",2015-08-29
"6119",NA,"Adult","No",2015-08-03
"6119",NA,"Adult","No",2015-08-29
"6120","FemaleJ","Adult","No",2015-08-04
"6120","FemaleJ","Adult","No",2015-08-15
"6120","FemaleJ","Adult","No",2015-08-16
"6120","FemaleJ","Adult","No",2015-08-20
"6120","FemaleJ","Adult","No",2015-08-28
"6120","FemaleJ","Adult","No",2015-08-30
"6121","FemaleJ","Adult","No",2015-08-04
"6122","Male","Adult","No",2015-08-04
"6122","Male","Adult","No",2015-08-15
"6122","Male","Adult","No",2015-08-20
"6123","Male","Adult","No",2015-08-14
"6124","FemaleJ","Adult","No",2015-08-14
"6124","FemaleJ","Adult","No",2015-08-30
"6125",NA,"Adult","No",2015-08-14
"6126",NA,"Adult","No",2015-08-15
"6126",NA,"Adult","No",2015-08-16
"6126",NA,"Adult","No",2015-08-30
"6127","FemaleJ","Adult","No",2015-08-15
"6127","FemaleJ","Adult","No",2015-08-16
"6127","FemaleJ","Adult","No",2015-08-20
"6127","FemaleJ","Adult","No",2015-08-21
"6127","FemaleJ","Adult","Yes",2015-08-29
"6128","FemaleJ","Adult","No",2015-08-15
"6128","FemaleJ","Adult","No",2015-08-16
"6128","FemaleJ","Adult","No",2015-08-20
"6128","FemaleJ","Adult","No",2015-08-29
"6128","FemaleJ","Adult","No",2016-07-24
"6128","FemaleJ","Adult","No",2016-07-25
"6129",NA,"Adult","No",2015-08-15
"6129",NA,"Adult","No",2015-08-16
"6129",NA,"Adult","No",2015-08-17
"613",NA,"Adult","No",1993-07-12
"6130","FemaleJ","Adult","No",2015-08-15
"6130","FemaleJ","Adult","Yes",2015-08-20
"6130","FemaleJ","Adult","No",2015-08-29
"6130","FemaleJ","Adult","No",2015-08-30
"6131","FemaleJ","Adult","No",2015-08-15
"6131","FemaleJ","Adult","No",2015-08-30
"6132",NA,"Calf","No",2015-08-15
"6133","Male","Adult","No",2015-06-15
"6133","Male","Adult","No",2015-08-15
"6133","Male","Adult","No",2016-07-17
"6134","FemaleJ","Adult","No",2015-08-16
"6135",NA,"Adult","No",2015-08-16
"6135",NA,"Adult","No",2015-08-17
"6136",NA,"Adult","No",2015-08-19
"6137",NA,"Adult","No",2015-08-19
"6138","Male","Adult","No",2015-08-20
"6138","Male","Adult","No",2015-08-28
"6139","Male","Adult","No",2015-08-16
"6139","Male","Adult","No",2015-08-20
"6140","FemaleJ","Adult","No",2015-08-21
"6140","FemaleJ","Adult","No",2015-08-29
"6141","FemaleJ","Adult","Yes",2015-08-21
"6142",NA,"Adult","No",2015-06-16
"6142",NA,"Adult","No",2015-08-21
"6143",NA,"Juvenile","Yes",2015-08-21
"6144",NA,"Adult","No",2015-08-22
"6145","FemaleJ","Juvenile","No",2015-08-22
"6145","FemaleJ","Juvenile","No",2015-08-29
"6146","FemaleJ","Adult","No",2015-08-28
"6147","FemaleJ","Juvenile","No",2015-08-28
"6147","FemaleJ","Juvenile","No",2016-07-24
"6147","FemaleJ","Juvenile","No",2016-07-25
"6148",NA,"Adult","No",2015-08-19
"6148",NA,"Adult","No",2015-08-28
"6148",NA,"Adult","No",2015-08-29
"6149",NA,"Juvenile","No",2015-08-29
"6150","FemaleJ","Adult","No",2015-06-15
"6150","FemaleJ","Adult","No",2015-06-16
"6150","FemaleJ","Adult","Yes",2015-08-29
"6150","FemaleJ","Adult","No",2016-07-17
"6151",NA,"Adult","No",2015-06-16
"6153",NA,"Adult","No",2015-06-16
"6154","FemaleJ","Adult","No",2015-06-18
"6155","FemaleJ","Adult","No",2015-06-18
"6156","FemaleJ","Adult","No",2015-06-18
"6156","FemaleJ","Adult","No",2016-07-17
"6158",NA,"Adult","No",2015-06-18
"6158",NA,"Adult","No",2015-08-15
"6158",NA,"Adult","No",2015-08-16
"6158",NA,"Adult","No",2015-08-17
"6159","FemaleJ","Calf","No",2015-08-03
"6159",NA,"Calf","No",2015-08-15
"6159",NA,"Calf","No",2015-08-16
"6160","FemaleJ","Juvenile","No",2015-08-03
"6160",NA,"Juvenile","No",2015-08-15
"6161","FemaleJ","Adult","No",2015-08-03
"6161","FemaleJ","Adult","No",2015-08-20
"6162","FemaleJ","Adult","No",2015-08-15
"6162","FemaleJ","Adult","No",2015-08-16
"6162","FemaleJ","Adult","No",2015-08-20
"6162","FemaleJ","Adult","No",2015-08-29
"6163","Male","Adult","Yes",2015-08-03
"6164","FemaleJ","Adult","No",2015-08-04
"6166",NA,"Adult","No",2015-08-14
"6167","FemaleJ","Adult","Yes",2015-08-15
"6167","FemaleJ","Adult","Yes",2015-08-20
"6167","FemaleJ","Adult","No",2015-08-28
"6168",NA,"Adult","No",2015-08-15
"6168",NA,"Adult","No",2015-08-16
"6169",NA,"Adult","No",2015-08-15
"6169",NA,"Adult","No",2015-08-16
"6169",NA,"Adult","No",2015-08-17
"617","FemaleJ","Adult","No",1993-07-12
"617","FemaleJ","Adult","Yes",1996-06-10
"617","FemaleJ","Adult","Yes",1996-06-17
"617","FemaleJ","Adult","Yes",1996-06-19
"617","FemaleJ","Adult","Yes",1996-06-20
"617","FemaleJ","Adult","Yes",2018-08-17
"6170","FemaleJ","Adult","No",2015-08-15
"6170","FemaleJ","Adult","No",2015-08-16
"6170","FemaleJ","Adult","No",2015-08-17
"6171","FemaleJ","Adult","No",2015-08-15
"6172","FemaleJ","Adult","No",2015-08-15
"6172","FemaleJ","Adult","Yes",2015-08-20
"6172","FemaleJ","Adult","No",2015-08-29
"6172","FemaleJ","Adult","No",2015-08-30
"6172","FemaleJ","Adult","No",2016-07-24
"6172","FemaleJ","Adult","No",2016-07-25
"6173",NA,"Adult","No",2015-08-15
"6173",NA,"Adult","No",2016-07-17
"6174",NA,"Juvenile","No",2015-08-15
"6175","Male","Adult","Yes",2015-08-19
"6176",NA,"Adult","No",2015-08-19
"6177",NA,"Calf","No",2015-08-20
"6178","FemaleJ","Adult","No",2015-08-21
"6178","FemaleJ","Adult","No",2015-08-29
"6179",NA,"Adult","Yes",2015-08-21
"618",NA,"Adult","No",1993-07-12
"6180",NA,"Adult","No",2015-08-28
"6181","FemaleJ","Calf","No",2015-08-28
"6182","FemaleJ","Adult","No",2015-08-28
"6182","FemaleJ","Adult","No",2015-08-29
"6183",NA,"Juvenile","No",2015-08-29
"6185","FemaleJ","Adult","No",2015-08-29
"6186","Male","Adult","No",2015-08-30
"6187",NA,"Adult","No",2015-08-30
"6188",NA,"Adult","Yes",2015-08-16
"6189",NA,"Adult","No",2015-08-19
"619","FemaleJ","Adult","No",1993-07-12
"619","FemaleJ","Adult","Yes",1997-06-16
"619","FemaleJ","Adult","No",1997-08-13
"62",NA,"Adult","No",1989-08-04
"62",NA,"Adult","No",1989-08-11
"6200","FemaleJ","Adult","No",2016-07-17
"6201","Male","Juvenile","No",2016-07-17
"6202",NA,"Adult","No",2016-07-17
"6203","FemaleJ","Adult","No",2016-07-21
"6205",NA,"Adult","No",2016-07-17
"6205",NA,"Adult","No",2016-07-24
"6206","FemaleJ","Adult","No",2016-07-25
"6207",NA,"Calf","No",2016-07-25
"6208","FemaleJ","Juvenile","No",2016-07-25
"6209",NA,"Adult","No",2016-07-25
"6222",NA,"Adult","No",2016-07-21
"6224","FemaleJ","Adult","No",2016-07-17
"623","FemaleJ","Adult","No",1993-07-12
"6230","FemaleJ","Adult","No",2016-07-17
"6232","FemaleJ","Adult","No",2016-07-17
"6233","Male","Adult","No",2016-07-17
"6234","FemaleJ","Calf","No",2016-07-22
"6235","Male","Juvenile","No",2016-07-24
"624","FemaleJ","Adult","No",1993-07-12
"624","FemaleJ","Adult","No",1993-07-15
"624","FemaleJ","Adult","No",1994-08-13
"624","FemaleJ","Adult","No",1996-08-27
"624","FemaleJ","Adult","No",1997-08-12
"624","FemaleJ","Adult","No",1999-07-15
"624","FemaleJ","Adult","No",1999-07-22
"624","FemaleJ","Adult","No",1999-08-12
"6242","FemaleJ","Adult","No",2016-07-17
"6242","FemaleJ","Adult","No",2016-07-24
"6248",NA,"Adult","No",2016-07-17
"625","FemaleJ","Adult","No",1993-07-12
"626",NA,"Adult","No",1993-07-12
"629","FemaleJ","Adult","No",1993-07-12
"629","FemaleJ","Adult","No",1993-07-14
"629","FemaleJ","Adult","No",1993-07-15
"629","FemaleJ","Adult","No",1993-07-17
"629","FemaleJ","Adult","No",1993-07-19
"629","FemaleJ","Adult","No",1993-07-20
"629","FemaleJ","Adult","No",1994-08-02
"63",NA,"Adult","No",1989-08-04
"63",NA,"Adult","No",1989-08-11
"63",NA,"Adult","No",1989-08-13
"63",NA,"Adult","No",1990-07-06
"63",NA,"Adult","No",1990-07-07
"63",NA,"Adult","No",1990-07-08
"633","FemaleJ","Adult","No",1993-07-12
"633","FemaleJ","Adult","No",1993-07-14
"633","FemaleJ","Adult","No",1993-07-15
"633","FemaleJ","Adult","No",1994-08-13
"633","FemaleJ","Adult","No",1995-08-29
"633","FemaleJ","Adult","No",1996-06-10
"633","FemaleJ","Adult","No",1996-06-18
"635","FemaleJ","Adult","No",1993-07-12
"635","FemaleJ","Adult","No",1997-07-16
"64","FemaleJ","Adult","No",1990-07-27
"64","FemaleJ","Adult","No",1990-07-28
"642",NA,"Adult","No",1993-07-15
"642",NA,"Adult","No",1993-07-16
"644",NA,"Adult","No",1993-07-13
"644",NA,"Adult","No",1993-07-14
"649","FemaleJ","Adult","No",1993-07-13
"649","FemaleJ","Adult","No",1996-08-25
"649","FemaleJ","Adult","No",1996-08-27
"649","FemaleJ","Adult","No",1997-08-24
"649","FemaleJ","Adult","No",2002-08-05
"649","FemaleJ","Adult","No",2002-08-14
"649","FemaleJ","Adult","No",2002-08-22
"650",NA,"Adult","No",1993-07-13
"653","FemaleJ","Adult","No",1993-07-13
"653","FemaleJ","Adult","No",1994-08-02
"653","FemaleJ","Adult","No",1994-08-12
"653","FemaleJ","Adult","No",1996-08-22
"653","FemaleJ","Adult","No",1996-08-23
"653","FemaleJ","Adult","No",1997-07-16
"653","FemaleJ","Adult","No",1997-07-31
"653","FemaleJ","Adult","No",1998-07-22
"653","FemaleJ","Adult","No",1998-08-08
"653","FemaleJ","Adult","No",1998-08-20
"653","FemaleJ","Adult","No",1998-08-21
"653","FemaleJ","Adult","No",1999-07-13
"653","FemaleJ","Adult","No",1999-07-15
"653","FemaleJ","Adult","No",1999-07-22
"653","FemaleJ","Adult","No",1999-08-18
"653","FemaleJ","Adult","No",1999-08-20
"653","FemaleJ","Adult","No",1999-08-21
"653","FemaleJ","Adult","No",2001-08-06
"654",NA,"Adult","No",1993-07-19
"66",NA,"Adult","No",1989-08-04
"667","FemaleJ","Adult","No",1993-07-15
"668",NA,"Adult","No",1993-07-15
"67",NA,"Adult","No",1989-08-04
"674","FemaleJ","Adult","No",1993-07-15
"674","FemaleJ","Adult","No",1999-07-12
"674","FemaleJ","Adult","No",1999-07-16
"674","FemaleJ","Adult","No",1999-07-23
"674","FemaleJ","Adult","No",1999-07-24
"674","FemaleJ","Adult","No",2002-08-14
"674","FemaleJ","Adult","No",2002-08-22
"677","FemaleJ","Adult","No",1993-07-15
"677","FemaleJ","Adult","No",1996-08-22
"677","FemaleJ","Adult","No",1997-06-12
"677","FemaleJ","Adult","No",1997-06-21
"677","FemaleJ","Adult","No",1997-07-31
"677","FemaleJ","Adult","No",1998-07-14
"677","FemaleJ","Adult","No",2001-08-30
"677","FemaleJ","Adult","No",2002-08-05
"677","FemaleJ","Adult","No",2002-08-08
"677","FemaleJ","Adult","No",2002-08-27
"683","FemaleJ","Adult","No",1993-07-20
"687",NA,"Adult","No",1993-07-17
"688",NA,"Adult","No",1993-07-17
"69",NA,"Adult","No",1989-08-04
"69",NA,"Adult","No",1989-08-10
"690","FemaleJ","Adult","No",1993-07-17
"699","FemaleJ","Adult","No",1993-07-19
"701","FemaleJ","Adult","No",1993-07-19
"702","FemaleJ","Adult","No",1993-07-19
"702","FemaleJ","Adult","No",1994-08-02
"702","FemaleJ","Adult","No",1996-08-27
"707","FemaleJ","Adult","No",1993-07-19
"707","FemaleJ","Adult","No",1993-07-20
"707","FemaleJ","Adult","No",1994-08-13
"707","FemaleJ","Adult","No",1997-08-13
"720",NA,"Adult","No",1993-07-20
"722",NA,"Adult","No",1993-07-15
"723",NA,"Adult","No",1993-07-15
"723",NA,"Adult","No",1999-08-20
"74","Male","Adult","No",1989-08-04
"74","Male","Adult","No",1989-08-12
"74","Male","Adult","No",1990-08-06
"74","Male","Adult","No",1990-08-08
"75",NA,"Adult","No",1989-08-04
"75",NA,"Adult","No",1989-10-01
"76","Male","Adult","No",1989-08-04
"76","Male","Adult","No",1989-08-13
"76","Male","Adult","No",1990-07-28
"76","Male","Adult","No",1990-08-08
"76","Male","Adult","No",1996-06-18
"76","Male","Adult","No",1997-06-11
"76","Male","Adult","No",1999-08-21
"76","Male","Adult","No",2002-08-08
"76","Male","Adult","No",2002-08-27
"76","Male","Adult","No",2008-08-31
"76","Male","Adult","No",2010-07-24
"76","Male","Adult","No",2010-07-31
"76","Male","Adult","No",2011-08-15
"76","Male","Adult","No",2011-08-22
"76","Male","Adult","No",2011-08-23
"76","Male","Adult","No",2011-08-24
"76","Male","Adult","No",2018-08-16
"78",NA,"Adult","No",1988-07-28
"78",NA,"Adult","No",1989-08-04
"78",NA,"Adult","No",1989-08-11
"78",NA,"Adult","No",1989-08-13
"78",NA,"Adult","No",1990-07-06
"78",NA,"Adult","No",1990-07-11
"8",NA,"Adult","No",1989-07-23
"8",NA,"Adult","No",1989-07-24
"801",NA,"Adult","No",1994-08-02
"803",NA,"Adult","No",1994-08-02
"804","Male","Adult","No",1994-08-02
"804","Male","Adult","No",1996-06-09
"804","Male","Adult","Yes",1996-08-25
"804","Male","Adult","Yes",1997-06-21
"804","Male","Adult","No",1997-08-20
"804","Male","Adult","No",1997-08-25
"804","Male","Adult","No",1998-07-22
"804","Male","Adult","No",1998-07-26
"804","Male","Adult","Yes",1998-07-27
"804","Male","Adult","No",1998-07-29
"804","Male","Adult","No",1998-08-15
"804","Male","Adult","No",1998-08-19
"804","Male","Adult","No",1998-08-21
"804","Male","Adult","No",1999-08-11
"804","Male","Adult","Yes",1999-08-12
"804","Male","Adult","No",1999-08-13
"804","Male","Adult","No",1999-08-17
"804","Male","Adult","No",1999-08-20
"804","Male","Adult","No",1999-08-21
"804","Male","Adult","No",2002-08-24
"804","Male","Adult","No",2002-08-27
"804","Male","Adult","No",2002-08-28
"804","Male","Adult","No",2010-07-21
"804","Male","Adult","No",2010-07-24
"804","Male","Adult","No",2010-07-31
"804","Male","Adult","No",2011-08-15
"804","Male","Adult","Yes",2011-08-17
"804","Male","Adult","No",2011-08-18
"804","Male","Adult","Yes",2011-08-22
"804","Male","Adult","No",2015-08-15
"804","Male","Adult","No",2018-08-16
"810",NA,"Adult","No",1994-08-02
"811",NA,"Adult","No",1994-08-07
"814",NA,"Adult","No",1994-08-02
"818",NA,"Adult","No",1994-08-04
"819",NA,"Adult","No",1994-08-04
"819",NA,"Adult","No",1994-08-13
"822",NA,"Adult","No",1994-08-06
"824","Male","Adult","No",1994-08-06
"824","Male","Adult","No",1994-08-13
"824","Male","Adult","No",1995-08-29
"824","Male","Adult","No",1996-07-29
"824","Male","Adult","No",1996-08-01
"824","Male","Adult","No",1996-08-04
"824","Male","Adult","No",1996-08-22
"824","Male","Adult","No",1997-08-18
"824","Male","Adult","No",1997-08-19
"824","Male","Adult","No",1998-07-14
"824","Male","Adult","No",1998-07-19
"824","Male","Adult","No",1998-07-20
"824","Male","Adult","No",1998-07-28
"824","Male","Adult","No",1998-07-29
"824","Male","Adult","No",1999-08-11
"824","Male","Adult","No",1999-08-12
"824","Male","Adult","No",1999-08-13
"824","Male","Adult","No",1999-08-17
"824","Male","Adult","No",1999-08-18
"824","Male","Adult","No",2001-03-01
"824","Male","Adult","No",2001-08-06
"824","Male","Adult","No",2002-08-24
"824","Male","Adult","No",2002-08-28
"824","Male","Adult","No",2003-08-29
"824","Male","Adult","No",2006-07-28
"829",NA,"Adult","No",1994-08-07
"83",NA,"Adult","No",1989-08-04
"83",NA,"Adult","No",1989-08-11
"83",NA,"Adult","No",1989-08-13
"83",NA,"Adult","No",1990-06-17
"83",NA,"Adult","No",1990-07-08
"83",NA,"Adult","No",1990-07-11
"830",NA,"Juvenile","No",1994-08-07
"832","FemaleJ","Adult","No",1994-08-07
"832","FemaleJ","Adult","No",1997-07-13
"832","FemaleJ","Adult","No",1997-08-12
"832","FemaleJ","Adult","No",1997-08-16
"832","FemaleJ","Adult","No",1997-08-20
"832","FemaleJ","Adult","No",1997-08-25
"832","FemaleJ","Adult","No",1999-07-19
"832","FemaleJ","Adult","No",1999-07-23
"832","FemaleJ","Adult","No",1999-07-24
"832","FemaleJ","Adult","No",1999-08-18
"832","FemaleJ","Adult","No",2002-08-01
"832","FemaleJ","Adult","No",2002-08-05
"832","FemaleJ","Adult","No",2002-08-30
"832","FemaleJ","Adult","No",2006-07-30
"832","FemaleJ","Adult","No",2006-08-01
"832","FemaleJ","Adult","No",2010-07-24
"832","FemaleJ","Adult","No",2011-08-14
"832","FemaleJ","Adult","No",2011-08-25
"832","FemaleJ","Adult","No",2015-08-29
"832","FemaleJ","Adult","No",2018-08-16
"835",NA,"Adult","No",1994-08-07
"837",NA,"Adult","No",1994-08-07
"845",NA,"Adult","Yes",1994-08-12
"845",NA,"Adult","Yes",1994-08-13
"848",NA,"Adult","No",1994-08-12
"848",NA,"Adult","Yes",1994-08-13
"849",NA,"Adult","No",1994-08-13
"85","FemaleJ","Adult","No",1990-07-29
"85","FemaleJ","Adult","No",1990-07-30
"85","FemaleJ","Adult","No",1990-08-08
"85","FemaleJ","Adult","No",1990-08-09
"85","FemaleJ","Adult","No",1990-08-10
"850",NA,"Adult","No",1994-08-13
"865",NA,"Adult","No",1994-08-13
"866",NA,"Adult","No",1994-08-13
"87",NA,"Adult","No",1989-08-12
"870",NA,"Adult","No",1994-08-13
"871","FemaleJ","Adult","No",1994-08-13
"882",NA,"Adult","No",1994-08-13
"887",NA,"Adult","No",1994-08-13
"89","FemaleJ","Adult","No",1989-08-09
"89","FemaleJ","Adult","No",1989-08-11
"89","FemaleJ","Adult","No",1990-06-22
"89","FemaleJ","Adult","No",1990-07-14
"89","FemaleJ","Adult","No",1990-08-08
"89","FemaleJ","Adult","No",1996-08-27
"89","FemaleJ","Adult","No",1997-06-09
"89","FemaleJ","Adult","Yes",1997-06-21
"89","FemaleJ","Adult","No",1998-07-19
"89","FemaleJ","Adult","No",1998-07-20
"89","FemaleJ","Adult","No",2001-08-06
"89","FemaleJ","Adult","No",2006-08-01
"89","FemaleJ","Adult","No",2007-08-02
"89","FemaleJ","Adult","No",2010-07-30
"89","FemaleJ","Adult","No",2010-07-31
"89","FemaleJ","Adult","No",2010-08-03
"89","FemaleJ","Adult","No",2011-08-14
"89","FemaleJ","Adult","No",2011-08-15
"89","FemaleJ","Adult","No",2011-08-22
"89","FemaleJ","Adult","No",2018-08-16
"895",NA,"Adult","No",1994-08-13
"9","FemaleJ","Adult","No",1989-07-24
"9","FemaleJ","Adult","No",1990-08-05
"9","FemaleJ","Adult","No",1997-08-19
"9","FemaleJ","Adult","No",2001-08-30
"9","FemaleJ","Adult","No",2002-08-21
"9","FemaleJ","Adult","No",2002-08-22
"90",NA,"Adult","No",1989-08-04
"90",NA,"Adult","No",1989-08-13
"905","Male","Adult","No",1994-08-13
"905","Male","Adult","No",1996-06-19
"905","Male","Adult","No",1996-06-20
"905","Male","Adult","No",1999-07-12
"905","Male","Adult","No",1999-08-12
"907",NA,"Adult","No",1994-08-13
"907",NA,"Adult","No",1996-06-20
"909",NA,"Adult","No",1994-08-13
"909",NA,"Adult","No",1996-06-18
"91",NA,"Juvenile","No",1989-08-09
"91",NA,"Adult","No",1996-08-27
"915",NA,"Adult","No",1994-08-13
"92","Male","Adult","No",1989-08-09
"92","Male","Adult","No",1990-08-05
"92","Male","Adult","No",1996-07-29
"92","Male","Adult","No",1996-07-30
"92","Male","Adult","No",1996-08-01
"92","Male","Adult","No",1997-08-20
"92","Male","Adult","Yes",1997-08-25
"92","Male","Adult","No",2001-08-06
"92","Male","Adult","No",2002-08-24
"92","Male","Adult","No",2002-08-27
"92","Male","Adult","No",2003-08-29
"92","Male","Adult","No",2011-08-18
"92","Male","Adult","No",2011-08-22
"92","Male","Adult","Yes",2013-08-23
"92","Male","Adult","No",2013-08-25
"92","Male","Adult","No",2013-09-03
"92","Male","Adult","No",2016-07-21
"92","Male","Adult","No",2018-05-17
"92","Male","Adult","Yes",2018-07-06
"92","Male","Adult","Yes",2018-08-16
"94","FemaleJ","Adult","No",1989-08-10
"94","FemaleJ","Adult","No",1989-08-11
"94","FemaleJ","Adult","No",1990-07-29
"94","FemaleJ","Adult","No",1990-08-08
"94","FemaleJ","Adult","No",1997-08-20
"94","FemaleJ","Adult","No",1997-08-25
"94","FemaleJ","Adult","No",1998-08-11
"94","FemaleJ","Adult","Yes",1998-08-15
"94","FemaleJ","Adult","No",1999-07-15
"94","FemaleJ","Adult","Yes",1999-08-18
"950","FemaleJ","Adult","No",1995-08-29
"950","FemaleJ","Adult","No",1996-06-19
"950","FemaleJ","Adult","No",1996-06-23
"950","FemaleJ","Adult","No",1997-06-09
"950","FemaleJ","Adult","No",1997-06-10
"950","FemaleJ","Adult","No",1997-06-21
"950","FemaleJ","Adult","No",1997-07-31
"950","FemaleJ","Adult","No",1998-08-08
"950","FemaleJ","Adult","No",1998-08-20
"952","FemaleJ","Adult","No",1995-08-29
"952","FemaleJ","Adult","No",1996-06-10
"952","FemaleJ","Adult","No",1997-07-02
"952","FemaleJ","Adult","Yes",1997-07-07
"952","FemaleJ","Adult","Yes",1997-07-11
"952","FemaleJ","Adult","Yes",1997-07-13
"952","FemaleJ","Adult","No",1997-07-16
"952","FemaleJ","Adult","No",1998-07-20
"952","FemaleJ","Adult","No",1999-07-13
"952","FemaleJ","Adult","No",1999-08-18
"952","FemaleJ","Adult","No",2002-08-08
"952","FemaleJ","Adult","No",2002-08-30
"952","FemaleJ","Adult","No",2006-07-30
"952","FemaleJ","Adult","No",2006-07-31
"952","FemaleJ","Adult","No",2006-08-01
"952","FemaleJ","Adult","No",2006-08-02
"952","FemaleJ","Adult","No",2007-08-02
"952","FemaleJ","Adult","No",2011-07-16
"952","FemaleJ","Adult","No",2018-08-20
"959","FemaleJ","Adult","No",1995-08-29
"959","FemaleJ","Adult","No",1997-07-06
"959","FemaleJ","Adult","No",1997-07-16
"961","FemaleJ","Adult","No",1995-08-29
"961","FemaleJ","Adult","No",1997-08-04
"961","FemaleJ","Adult","No",1997-08-12
"961","FemaleJ","Adult","No",1997-08-14
"961","FemaleJ","Adult","No",1998-07-14
"961","FemaleJ","Adult","No",2002-08-14
"961","FemaleJ","Adult","No",2002-08-22
"961","FemaleJ","Adult","No",2010-07-24
"961","FemaleJ","Adult","No",2011-07-24
"961","FemaleJ","Adult","No",2015-06-16
"961","FemaleJ","Adult","No",2018-08-16
"962",NA,"Adult","No",1995-08-29
"965",NA,"Adult","No",1995-08-29
"97",NA,"Adult","No",1989-08-10
"97",NA,"Adult","No",1989-08-11
"970",NA,"Adult","No",1995-08-29
"971",NA,"Adult","No",1995-08-29
"977",NA,"Adult","No",1995-08-29
"98","FemaleJ","Adult","No",1989-08-10
"98","FemaleJ","Adult","No",1989-08-11
"98","FemaleJ","Adult","No",1989-08-13
"98","FemaleJ","Adult","No",1990-06-22
"9901","FemaleJ","Adult","No",1989-08-03
"9901","FemaleJ","Adult","No",1996-08-01
"9901","FemaleJ","Adult","No",1997-08-14
"9901","FemaleJ","Adult","No",1997-08-16
"9901","FemaleJ","Adult","No",1997-08-25
"9901","FemaleJ","Adult","No",1998-07-20
"9902","FemaleJ","Adult","No",1990-07-08
"9902","FemaleJ","Adult","No",1990-07-11
"9902","FemaleJ","Adult","No",1990-08-09
"9902","FemaleJ","Adult","No",1993-07-19
"9903",NA,"Adult","No",1996-06-10
"9903",NA,"Adult","No",1996-06-19
"9904",NA,"Adult","No",1999-08-18
"9905",NA,"Adult","No",2003-07-11
"9906",NA,"Adult","No",1990-08-05
"9907","Male","Adult","No",1996-06-17
"9907","Male","Adult","No",1996-06-19
"9907","Male","Adult","No",1996-06-20
"9907","Male","Adult","No",1996-08-25
"9907","Male","Adult","No",1996-08-27
"9908",NA,"Adult","No",1999-07-12
