"Title","Sex","Age","Skinny","Date_Time","Year"
"5147",NA,"Adult","No",2011-08-19,2011
"5148",NA,"Adult","No",2010-07-30,2010
"5148",NA,"Adult","No",2010-08-03,2010
"5148",NA,"Adult","No",2011-08-19,2011
"5148",NA,"Adult","No",2018-05-17,2018
"5149",NA,"Adult","No",2011-08-19,2011
"5150",NA,"Adult","No",2011-08-19,2011
"5150",NA,"Adult","No",2011-08-25,2011
"5151",NA,"Adult","No",2011-08-19,2011
"5151",NA,"Adult","No",2011-08-25,2011
"5154",NA,"Adult","No",2011-08-19,2011
"5154",NA,"Adult","No",2011-08-25,2011
"5154",NA,"Adult","No",2018-08-16,2018
"5158","Male","Adult","No",2010-07-28,2010
"5158","Male","Adult","No",2010-07-30,2010
"5158","Male","Adult","No",2011-07-24,2011
"5158","Male","Adult","No",2011-07-29,2011
"5158","Male","Adult","No",2011-08-18,2011
"5158","Male","Adult","No",2011-08-22,2011
"5158","Male","Adult","No",2011-08-24,2011
"5158","Male","Adult","No",2011-08-31,2011
"5158","Male","Adult","No",2015-06-14,2015
"5158","Male","Adult","No",2016-07-24,2016
"5159","Male","Adult","No",2011-08-22,2011
"5159","Male","Adult","No",2013-08-23,2013
"5159","Male","Adult","No",2016-07-22,2016
"5159","Male","Adult","No",2018-07-06,2018
"5159","Male","Adult","No",2018-08-16,2018
"5161","Male","Adult","No",2010-07-28,2010
"5161","Male","Adult","No",2010-07-30,2010
"5161","Male","Adult","No",2011-08-22,2011
"5161","Male","Adult","No",2011-08-31,2011
"5163",NA,"Adult","No",2011-08-22,2011
"5165","Male","Adult","No",2011-08-23,2011
"5165","Male","Adult","No",2013-08-23,2013
"5165","Male","Adult","No",2013-09-02,2013
"5165","Male","Adult","No",2015-06-14,2015
"5165","Male","Adult","No",2016-07-22,2016
"5165","Male","Adult","No",2018-07-06,2018
"5165","Male","Adult","No",2018-08-16,2018
"5166","FemaleJ","Adult","No",2011-08-24,2011
"5168","FemaleJ","Adult","No",2011-08-24,2011
"5169",NA,"Adult","No",2011-08-24,2011
"5169",NA,"Adult","No",2011-08-31,2011
"5170","FemaleJ","Adult","No",2011-08-14,2011
"5170","FemaleJ","Adult","No",2011-08-25,2011
"5172",NA,"Adult","No",2011-08-19,2011
"5172",NA,"Adult","No",2011-08-25,2011
"5173",NA,"Adult","No",2011-08-25,2011
"5179",NA,"Adult","No",2011-08-14,2011
"5179",NA,"Adult","No",2011-08-25,2011
"518",NA,"Adult","Yes",1990-08-08,1990
"518",NA,"Adult","No",1990-08-09,1990
"518",NA,"Adult","No",1998-08-08,1998
"518",NA,"Adult","No",1998-08-09,1998
"518",NA,"Adult","No",1998-08-10,1998
"518",NA,"Adult","No",1998-08-15,1998
"5180","FemaleJ","Adult","No",2011-08-25,2011
"5183","FemaleJ","Adult","No",2011-08-25,2011
"5184","FemaleJ","Adult","No",2010-07-30,2010
"5184","FemaleJ","Adult","No",2010-08-01,2010
"5184","FemaleJ","Adult","No",2010-08-03,2010
"5184","FemaleJ","Adult","No",2011-08-25,2011
"5184","FemaleJ","Adult","No",2018-08-16,2018
"5185","FemaleJ","Adult","No",2011-08-25,2011
"5189","FemaleJ","Adult","No",2011-08-25,2011
"5191","FemaleJ","Adult","No",2011-08-25,2011
"5193","FemaleJ","Adult","Yes",2010-07-30,2010
"5193","FemaleJ","Adult","Yes",2010-08-01,2010
"5193","FemaleJ","Adult","No",2011-08-25,2011
"5193","FemaleJ","Adult","Yes",2018-08-16,2018
"5194","Male","Adult","No",2011-08-25,2011
"5194","Male","Adult","No",2015-08-03,2015
"5194","Male","Adult","No",2015-08-21,2015
"5194","Male","Adult","No",2016-07-22,2016
"5194","Male","Adult","Yes",2016-07-25,2016
"5194","Male","Adult","No",2018-07-06,2018
"5194","Male","Adult","No",2018-08-16,2018
"5196",NA,"Adult","No",2011-08-25,2011
"5197",NA,"Adult","No",2011-08-25,2011
"5197",NA,"Adult","No",2018-05-17,2018
"5198",NA,"Adult","No",2011-08-25,2011
"5199","FemaleJ","Adult","No",2011-08-25,2011
"52",NA,"Juvenile","No",1989-08-03,1989
"52",NA,"Juvenile","No",1989-08-11,1989
"5201",NA,"Adult","No",2011-08-25,2011
"5202",NA,"Adult","Yes",2011-08-19,2011
"5202",NA,"Adult","Yes",2011-08-25,2011
"5203",NA,"Adult","No",2011-08-25,2011
"5204",NA,"Adult","Yes",2011-08-25,2011
"5205",NA,"Adult","No",2011-08-31,2011
"5206","FemaleJ","Adult","No",2011-08-31,2011
"5206","FemaleJ","Adult","No",2015-08-15,2015
"5206","FemaleJ","Adult","No",2015-08-16,2015
"5206","FemaleJ","Adult","Yes",2015-08-20,2015
"5206","FemaleJ","Adult","No",2015-08-28,2015
"5206","FemaleJ","Adult","No",2015-08-30,2015
"5208",NA,"Adult","No",2011-08-31,2011
"5214",NA,"Adult","No",2011-08-27,2011
"5216",NA,"Adult","No",2011-08-27,2011
"5217",NA,"Adult","No",2011-08-27,2011
"5217",NA,"Adult","No",2011-08-31,2011
"5217",NA,"Adult","No",2018-05-17,2018
"5220","FemaleJ","Adult","Yes",2011-08-31,2011
"5221",NA,"Adult","No",2011-08-27,2011
"5222",NA,"Adult","No",2011-08-31,2011
"5223","FemaleJ","Adult","Yes",2010-07-24,2010
"5223","FemaleJ","Adult","No",2010-07-30,2010
"5223","FemaleJ","Adult","No",2010-07-31,2010
"5223","FemaleJ","Adult","No",2018-08-16,2018
"5228",NA,"Adult","Yes",2011-08-18,2011
"5229","FemaleJ","Juvenile","No",2011-08-31,2011
"5229","FemaleJ","Adult","No",2013-09-01,2013
"5229","FemaleJ","Adult","No",2013-09-07,2013
"5229","FemaleJ","Adult","No",2015-08-30,2015
"5229","FemaleJ","Adult","No",2018-07-06,2018
"5229","FemaleJ","Adult","No",2018-08-16,2018
"531","FemaleJ","Adult","No",1990-08-08,1990
"531","FemaleJ","Adult","No",1990-08-09,1990
"531","FemaleJ","Adult","No",1990-08-10,1990
"531","FemaleJ","Adult","No",1993-07-12,1993
"531","FemaleJ","Adult","No",1993-07-15,1993
"531","FemaleJ","Adult","No",1994-08-07,1994
"531","FemaleJ","Adult","No",1994-08-12,1994
"531","FemaleJ","Adult","No",1994-08-13,1994
"531","FemaleJ","Adult","No",1994-08-15,1994
"531","FemaleJ","Adult","No",1995-08-29,1995
"531","FemaleJ","Adult","No",1996-06-09,1996
"531","FemaleJ","Adult","No",1996-06-10,1996
"531","FemaleJ","Adult","No",1996-06-12,1996
"531","FemaleJ","Adult","No",1996-07-09,1996
"531","FemaleJ","Adult","No",1996-08-05,1996
"531","FemaleJ","Adult","No",1996-08-06,1996
"531","FemaleJ","Adult","No",1999-07-15,1999
"531","FemaleJ","Adult","No",1999-07-20,1999
"531","FemaleJ","Adult","No",1999-07-21,1999
"531","FemaleJ","Adult","No",1999-07-22,1999
"531","FemaleJ","Adult","No",1999-08-18,1999
"531","FemaleJ","Adult","No",2001-08-21,2001
"531","FemaleJ","Adult","No",2002-08-27,2002
"531","FemaleJ","Adult","No",2006-08-03,2006
"531","FemaleJ","Adult","No",2011-08-18,2011
"531","FemaleJ","Adult","Yes",2015-08-03,2015
"531","FemaleJ","Adult","No",2015-08-29,2015
"531","FemaleJ","Adult","No",2015-08-30,2015
"532",NA,"Adult","No",1990-08-08,1990
"537",NA,"Juvenile","No",1990-08-08,1990
"539",NA,"Adult","No",1990-08-09,1990
"54","FemaleJ","Adult","No",1989-08-03,1989
"54","FemaleJ","Adult","No",1989-08-10,1989
"54","FemaleJ","Adult","No",1990-07-14,1990
"54","FemaleJ","Adult","No",1990-07-16,1990
"54","FemaleJ","Adult","No",1993-07-14,1993
"54","FemaleJ","Adult","Yes",1993-07-15,1993
"54","FemaleJ","Adult","No",1995-08-29,1995
"54","FemaleJ","Adult","No",1996-07-30,1996
"54","FemaleJ","Adult","No",1997-07-02,1997
"54","FemaleJ","Adult","No",1997-07-07,1997
"54","FemaleJ","Adult","Yes",1997-07-16,1997
"54","FemaleJ","Adult","Yes",1997-07-31,1997
"54","FemaleJ","Adult","No",1997-08-04,1997
"54","FemaleJ","Adult","Yes",1998-07-21,1998
"54","FemaleJ","Adult","Yes",1998-07-28,1998
"54","FemaleJ","Adult","Yes",1998-08-08,1998
"54","FemaleJ","Adult","Yes",1998-08-09,1998
"54","FemaleJ","Adult","Yes",1998-08-15,1998
"54","FemaleJ","Adult","No",1999-08-12,1999
"54","FemaleJ","Adult","No",1999-08-17,1999
"54","FemaleJ","Adult","No",1999-08-18,1999
"54","FemaleJ","Adult","Yes",2003-09-25,2003
"54","FemaleJ","Adult","No",2006-07-30,2006
"54","FemaleJ","Adult","No",2010-07-21,2010
"54","FemaleJ","Adult","Yes",2011-08-31,2011
"54","FemaleJ","Adult","No",2013-09-07,2013
"54","FemaleJ","Adult","No",2015-08-15,2015
"54","FemaleJ","Adult","No",2015-08-29,2015
"54","FemaleJ","Adult","Yes",2016-07-22,2016
"54","FemaleJ","Adult","Yes",2016-07-25,2016
"54","FemaleJ","Adult","No",2018-08-15,2018
"544",NA,"Adult","No",1990-08-09,1990
"545",NA,"Adult","No",1990-08-09,1990
"547","FemaleJ","Adult","No",1990-08-09,1990
"549","Male","Adult","No",1990-08-09,1990
"549","Male","Adult","No",1994-08-02,1994
"549","Male","Adult","No",1994-08-06,1994
"549","Male","Adult","No",1994-08-13,1994
"549","Male","Adult","No",1996-06-10,1996
"549","Male","Adult","No",1996-07-29,1996
"549","Male","Adult","No",1996-07-30,1996
"549","Male","Adult","No",1996-08-27,1996
"549","Male","Adult","No",1998-07-26,1998
"549","Male","Adult","No",1999-07-12,1999
"549","Male","Adult","No",1999-08-11,1999
"549","Male","Adult","No",1999-08-12,1999
"549","Male","Adult","No",1999-08-13,1999
"549","Male","Adult","No",2002-08-24,2002
"549","Male","Adult","No",2002-08-28,2002
"554",NA,"Adult","No",1990-08-10,1990
"555",NA,"Adult","No",1990-08-10,1990
"558","Male","Adult","No",1990-08-10,1990
"558","Male","Adult","No",2006-07-25,2006
"56",NA,"Adult","No",2006-07-26,2006
"56",NA,"Adult","No",2006-08-01,2006
"561",NA,"Adult","No",1990-08-10,1990
"562","Male","Adult","No",1990-08-10,1990
"563",NA,"Adult","No",1990-08-10,1990
"56R",NA,"Adult","No",1998-07-23,1998
"57",NA,"Adult","No",1989-08-03,1989
"57",NA,"Adult","No",1990-07-27,1990
"57",NA,"Adult","No",1990-07-28,1990
"57",NA,"Adult","No",1990-08-05,1990
"57",NA,"Adult","No",1996-07-30,1996
"57",NA,"Adult","No",2001-08-06,2001
"57",NA,"Adult","No",2001-08-30,2001
"572",NA,"Adult","No",1991-07-25,1991
"59","FemaleJ","Juvenile","No",1990-02-11,1990
"59","FemaleJ","Juvenile","No",1990-07-27,1990
"59","FemaleJ","Juvenile","No",1990-07-28,1990
"59","FemaleJ","Juvenile","No",1990-07-29,1990
"59","FemaleJ","Adult","No",1997-06-16,1997
"5908","FemaleJ","Juvenile","No",2010-07-21,2010
"5910",NA,"Juvenile","Yes",2010-07-21,2010
"5910",NA,"Juvenile","No",2018-08-16,2018
"5919","FemaleJ","Adult","No",2010-07-28,2010
"5919","FemaleJ","Adult","No",2010-08-03,2010
"5919","FemaleJ","Adult","No",2018-08-16,2018
"5926",NA,"Adult","No",2010-08-03,2010
"5926",NA,"Adult","No",2018-08-16,2018
"5963",NA,"Adult","No",2013-09-06,2013
"5963",NA,"Adult","No",2013-09-07,2013
"5963",NA,"Adult","No",2018-08-16,2018
"5986",NA,"Adult","No",2018-08-16,2018
"6",NA,"Adult","No",1989-07-23,1989
"6",NA,"Adult","No",1989-07-24,1989
"6000","Male","Adult","No",2013-08-23,2013
"6000","Male","Adult","No",2013-09-07,2013
"6000","Male","Adult","No",2018-07-06,2018
"6000","Male","Adult","No",2018-08-16,2018
"6001","Male","Adult","No",2013-08-23,2013
"6001","Male","Adult","No",2018-07-06,2018
"6001","Male","Adult","No",2018-08-16,2018
"6002","FemaleJ","Adult","No",2013-08-31,2013
"6002","FemaleJ","Adult","No",2016-07-17,2016
"6002","FemaleJ","Adult","No",2018-07-06,2018
"6002","FemaleJ","Adult","No",2018-08-16,2018
"6003","Male","Adult","No",2013-08-25,2013
"6003","Male","Adult","No",2013-09-01,2013
"6003","Male","Adult","Yes",2013-09-07,2013
"6003","Male","Adult","No",2018-07-06,2018
"6003","Male","Adult","No",2018-08-16,2018
"6004","FemaleJ","Adult","No",2013-09-02,2013
"6004","FemaleJ","Adult","No",2018-07-06,2018
"6004","FemaleJ","Adult","No",2018-08-16,2018
"6005","Male","Adult","No",2018-08-16,2018
"6006","FemaleJ","Adult","No",2013-09-02,2013
"6006","FemaleJ","Adult","No",2018-07-06,2018
"6006","FemaleJ","Adult","No",2018-08-16,2018
"6007",NA,"Adult","No",2018-08-16,2018
"6008",NA,"Adult","No",2018-08-16,2018
"6009",NA,"Adult","Yes",2018-08-16,2018
"6010",NA,"Adult","No",2015-08-28,2015
"6010",NA,"Adult","No",2015-08-30,2015
"6010",NA,"Adult","No",2018-07-06,2018
"6010",NA,"Adult","No",2018-08-16,2018
"6011","FemaleJ","Adult","No",2013-09-04,2013
"6011","FemaleJ","Adult","No",2013-09-06,2013
"6011","FemaleJ","Adult","No",2018-08-16,2018
"6012",NA,"Adult","No",2018-07-06,2018
"6012",NA,"Adult","No",2018-08-16,2018
"6013",NA,"Adult","No",2018-07-06,2018
"6013",NA,"Adult","No",2018-08-16,2018
"6014","Male","Adult","No",2013-09-05,2013
"6014","Male","Adult","No",2018-07-06,2018
"6014","Male","Adult","No",2018-08-16,2018
"6015",NA,"Adult","No",2013-09-06,2013
"6015",NA,"Adult","No",2013-09-07,2013
"6015",NA,"Adult","No",2015-08-15,2015
"6015",NA,"Adult","No",2018-07-06,2018
"6015",NA,"Adult","No",2018-08-16,2018
"6016","Male","Adult","No",2013-09-02,2013
"6016","Male","Adult","No",2015-06-14,2015
"6016","Male","Adult","No",2015-08-20,2015
"6016","Male","Adult","No",2016-07-22,2016
"6016","Male","Adult","No",2018-08-16,2018
"6017","Male","Adult","No",2013-09-06,2013
"6017","Male","Adult","No",2015-08-30,2015
"6017","Male","Adult","No",2016-07-17,2016
"6017","Male","Adult","No",2018-07-06,2018
"6017","Male","Adult","No",2018-08-16,2018
"6018",NA,"Adult","No",2013-09-07,2013
"6018",NA,"Adult","No",2018-07-06,2018
"6018",NA,"Adult","No",2018-08-16,2018
"6019",NA,"Adult","No",2013-09-07,2013
"6020",NA,"Adult","No",2013-09-07,2013
"6021",NA,"Adult","No",2013-08-26,2013
"6021",NA,"Adult","No",2013-09-05,2013
"6021",NA,"Adult","No",2018-07-06,2018
"6021",NA,"Adult","No",2018-08-16,2018
"6022",NA,"Adult","No",2013-08-23,2013
"6022",NA,"Adult","No",2015-06-16,2015
"6022",NA,"Adult","No",2015-08-28,2015
"6022",NA,"Adult","No",2015-08-30,2015
"6023",NA,"Adult","No",2013-08-23,2013
"6023",NA,"Adult","No",2018-07-06,2018
"6024",NA,"Adult","No",2013-08-31,2013
"6024",NA,"Adult","No",2013-09-06,2013
"6024",NA,"Adult","No",2018-07-06,2018
"6025","FemaleJ","Adult","No",2013-09-06,2013
"6025","FemaleJ","Adult","No",2015-06-14,2015
"6025","FemaleJ","Adult","No",2016-07-22,2016
"6025","FemaleJ","Adult","No",2018-08-16,2018
"6026","FemaleJ","Adult","No",2015-08-15,2015
"6026","FemaleJ","Adult","No",2015-08-20,2015
"6026","FemaleJ","Adult","No",2015-08-29,2015
"6026","FemaleJ","Adult","No",2015-08-30,2015
"6026","FemaleJ","Adult","No",2018-08-16,2018
"6027",NA,"Adult","No",2015-06-14,2015
"6027",NA,"Adult","No",2015-06-16,2015
"6027",NA,"Adult","No",2018-07-06,2018
"6027",NA,"Adult","No",2018-08-16,2018
"6028",NA,"Adult","No",2013-09-03,2013
"6028",NA,"Adult","No",2018-07-06,2018
"6029",NA,"Adult","No",2013-09-03,2013
"6031",NA,"Adult","No",2013-09-04,2013
"6031",NA,"Adult","No",2013-09-06,2013
"6031",NA,"Adult","No",2013-09-07,2013
"6032",NA,"Adult","No",2013-09-05,2013
"6032",NA,"Adult","No",2018-08-16,2018
"6033",NA,"Adult","No",2018-08-16,2018
"6034",NA,"Adult","No",2013-09-06,2013
"6035","Male","Adult","No",2018-07-06,2018
"6035","Male","Adult","No",2018-08-16,2018
"604",NA,"Adult","No",1993-07-12,1993
"605",NA,"Adult","No",1993-07-12,1993
"606","Male","Adult","No",1993-07-12,1993
"606","Male","Adult","No",1997-06-11,1997
"606","Male","Adult","No",2001-08-30,2001
"606","Male","Adult","No",2002-08-28,2002
"606","Male","Adult","No",2003-08-29,2003
"606","Male","Adult","No",2010-07-24,2010
"606","Male","Adult","No",2010-07-31,2010
"606","Male","Adult","No",2011-08-25,2011
"606","Male","Adult","No",2013-09-06,2013
"606","Male","Adult","No",2018-07-06,2018
"606","Male","Adult","No",2018-08-16,2018
"607",NA,"Adult","No",1993-07-12,1993
"61","FemaleJ","Adult","No",1989-08-04,1989
"61","FemaleJ","Adult","No",1989-08-11,1989
"61","FemaleJ","Adult","No",1989-08-13,1989
"61","FemaleJ","Adult","No",1990-07-07,1990
"61","FemaleJ","Adult","No",1990-07-11,1990
"61","FemaleJ","Adult","No",1990-08-08,1990
"61","FemaleJ","Adult","No",1990-08-10,1990
"61","FemaleJ","Adult","No",1993-07-13,1993
"61","FemaleJ","Adult","No",1993-07-14,1993
"6100",NA,"Adult","No",2015-06-14,2015
"6100",NA,"Adult","No",2015-06-15,2015
"6102","Male","Adult","No",2015-06-14,2015
"6102","Male","Adult","No",2015-08-20,2015
"6103","FemaleJ","Adult","No",2015-06-15,2015
"6104",NA,"Adult","No",2015-06-15,2015
"6104",NA,"Adult","No",2015-06-16,2015
"6104",NA,"Adult","No",2015-08-29,2015
"6104",NA,"Adult","No",2016-07-17,2016
"6105","Male","Adult","No",2015-06-16,2015
"6106","FemaleJ","Adult","No",2015-06-16,2015
"6107",NA,"Juvenile","No",2015-06-16,2015
"6107",NA,"Juvenile","No",2015-08-21,2015
"6108",NA,"Adult","No",2015-06-16,2015
"6109",NA,"Adult","No",2015-06-18,2015
"6110","Male","Adult","No",2015-06-18,2015
"6110","Male","Adult","No",2015-08-16,2015
"6111","FemaleJ","Adult","No",2015-06-18,2015
"6112","Male","Adult","No",2015-06-18,2015
"6112","Male","Adult","No",2015-08-15,2015
"6112","Male","Adult","No",2016-07-24,2016
"6113","FemaleJ","Adult","No",2015-06-18,2015
"6114","FemaleJ","Adult","No",2015-08-03,2015
"6115","FemaleJ","Juvenile","No",2015-08-03,2015
"6115","FemaleJ","Juvenile","No",2015-08-15,2015
"6115","FemaleJ","Juvenile","No",2015-08-16,2015
"6115","FemaleJ","Juvenile","No",2015-08-28,2015
"6115","FemaleJ","Juvenile","No",2016-07-25,2016
"6116","FemaleJ","Juvenile","No",2015-08-03,2015
"6116","FemaleJ","Juvenile","No",2015-08-29,2015
"6117",NA,"Calf","No",2015-08-03,2015
"6117",NA,"Calf","No",2015-08-15,2015
"6117",NA,"Calf","No",2015-08-16,2015
"6118","FemaleJ","Adult","No",2015-08-03,2015
"6118","FemaleJ","Adult","No",2015-08-29,2015
"6119",NA,"Adult","No",2015-08-03,2015
"6119",NA,"Adult","No",2015-08-29,2015
"6120","FemaleJ","Adult","No",2015-08-04,2015
"6120","FemaleJ","Adult","No",2015-08-15,2015
"6120","FemaleJ","Adult","No",2015-08-16,2015
"6120","FemaleJ","Adult","No",2015-08-20,2015
"6120","FemaleJ","Adult","No",2015-08-28,2015
"6120","FemaleJ","Adult","No",2015-08-30,2015
"6121","FemaleJ","Adult","No",2015-08-04,2015
"6122","Male","Adult","No",2015-08-04,2015
"6122","Male","Adult","No",2015-08-15,2015
"6122","Male","Adult","No",2015-08-20,2015
"6123","Male","Adult","No",2015-08-14,2015
"6124","FemaleJ","Adult","No",2015-08-14,2015
"6124","FemaleJ","Adult","No",2015-08-30,2015
"6125",NA,"Adult","No",2015-08-14,2015
"6126",NA,"Adult","No",2015-08-15,2015
"6126",NA,"Adult","No",2015-08-16,2015
"6126",NA,"Adult","No",2015-08-30,2015
"6127","FemaleJ","Adult","No",2015-08-15,2015
"6127","FemaleJ","Adult","No",2015-08-16,2015
"6127","FemaleJ","Adult","No",2015-08-20,2015
"6127","FemaleJ","Adult","No",2015-08-21,2015
"6127","FemaleJ","Adult","Yes",2015-08-29,2015
"6128","FemaleJ","Adult","No",2015-08-15,2015
"6128","FemaleJ","Adult","No",2015-08-16,2015
"6128","FemaleJ","Adult","No",2015-08-20,2015
"6128","FemaleJ","Adult","No",2015-08-29,2015
"6128","FemaleJ","Adult","No",2016-07-24,2016
"6128","FemaleJ","Adult","No",2016-07-25,2016
"6129",NA,"Adult","No",2015-08-15,2015
"6129",NA,"Adult","No",2015-08-16,2015
"6129",NA,"Adult","No",2015-08-17,2015
"613",NA,"Adult","No",1993-07-12,1993
"6130","FemaleJ","Adult","No",2015-08-15,2015
"6130","FemaleJ","Adult","Yes",2015-08-20,2015
"6130","FemaleJ","Adult","No",2015-08-29,2015
"6130","FemaleJ","Adult","No",2015-08-30,2015
"6131","FemaleJ","Adult","No",2015-08-15,2015
"6131","FemaleJ","Adult","No",2015-08-30,2015
"6132",NA,"Calf","No",2015-08-15,2015
"6133","Male","Adult","No",2015-06-15,2015
"6133","Male","Adult","No",2015-08-15,2015
"6133","Male","Adult","No",2016-07-17,2016
"6134","FemaleJ","Adult","No",2015-08-16,2015
"6135",NA,"Adult","No",2015-08-16,2015
"6135",NA,"Adult","No",2015-08-17,2015
"6136",NA,"Adult","No",2015-08-19,2015
"6137",NA,"Adult","No",2015-08-19,2015
"6138","Male","Adult","No",2015-08-20,2015
"6138","Male","Adult","No",2015-08-28,2015
"6139","Male","Adult","No",2015-08-16,2015
"6139","Male","Adult","No",2015-08-20,2015
"6140","FemaleJ","Adult","No",2015-08-21,2015
"6140","FemaleJ","Adult","No",2015-08-29,2015
"6141","FemaleJ","Adult","Yes",2015-08-21,2015
"6142",NA,"Adult","No",2015-06-16,2015
"6142",NA,"Adult","No",2015-08-21,2015
"6143",NA,"Juvenile","Yes",2015-08-21,2015
"6144",NA,"Adult","No",2015-08-22,2015
"6145","FemaleJ","Juvenile","No",2015-08-22,2015
"6145","FemaleJ","Juvenile","No",2015-08-29,2015
"6146","FemaleJ","Adult","No",2015-08-28,2015
"6147","FemaleJ","Juvenile","No",2015-08-28,2015
"6147","FemaleJ","Juvenile","No",2016-07-24,2016
"6147","FemaleJ","Juvenile","No",2016-07-25,2016
"6148",NA,"Adult","No",2015-08-19,2015
"6148",NA,"Adult","No",2015-08-28,2015
"6148",NA,"Adult","No",2015-08-29,2015
"6149",NA,"Juvenile","No",2015-08-29,2015
"6150","FemaleJ","Adult","No",2015-06-15,2015
"6150","FemaleJ","Adult","No",2015-06-16,2015
"6150","FemaleJ","Adult","Yes",2015-08-29,2015
"6150","FemaleJ","Adult","No",2016-07-17,2016
"6151",NA,"Adult","No",2015-06-16,2015
"6153",NA,"Adult","No",2015-06-16,2015
"6154","FemaleJ","Adult","No",2015-06-18,2015
"6155","FemaleJ","Adult","No",2015-06-18,2015
"6156","FemaleJ","Adult","No",2015-06-18,2015
"6156","FemaleJ","Adult","No",2016-07-17,2016
"6158",NA,"Adult","No",2015-06-18,2015
"6158",NA,"Adult","No",2015-08-15,2015
"6158",NA,"Adult","No",2015-08-16,2015
"6158",NA,"Adult","No",2015-08-17,2015
"6159","FemaleJ","Calf","No",2015-08-03,2015
"6159",NA,"Calf","No",2015-08-15,2015
"6159",NA,"Calf","No",2015-08-16,2015
"6160","FemaleJ","Juvenile","No",2015-08-03,2015
"6160",NA,"Juvenile","No",2015-08-15,2015
"6161","FemaleJ","Adult","No",2015-08-03,2015
"6161","FemaleJ","Adult","No",2015-08-20,2015
"6162","FemaleJ","Adult","No",2015-08-15,2015
"6162","FemaleJ","Adult","No",2015-08-16,2015
"6162","FemaleJ","Adult","No",2015-08-20,2015
"6162","FemaleJ","Adult","No",2015-08-29,2015
"6163","Male","Adult","Yes",2015-08-03,2015
"6164","FemaleJ","Adult","No",2015-08-04,2015
"6166",NA,"Adult","No",2015-08-14,2015
"6167","FemaleJ","Adult","Yes",2015-08-15,2015
"6167","FemaleJ","Adult","Yes",2015-08-20,2015
"6167","FemaleJ","Adult","No",2015-08-28,2015
"6168",NA,"Adult","No",2015-08-15,2015
"6168",NA,"Adult","No",2015-08-16,2015
"6169",NA,"Adult","No",2015-08-15,2015
"6169",NA,"Adult","No",2015-08-16,2015
"6169",NA,"Adult","No",2015-08-17,2015
"617","FemaleJ","Adult","No",1993-07-12,1993
"617","FemaleJ","Adult","Yes",1996-06-10,1996
"617","FemaleJ","Adult","Yes",1996-06-17,1996
"617","FemaleJ","Adult","Yes",1996-06-19,1996
"617","FemaleJ","Adult","Yes",1996-06-20,1996
"617","FemaleJ","Adult","Yes",2018-08-17,2018
"6170","FemaleJ","Adult","No",2015-08-15,2015
"6170","FemaleJ","Adult","No",2015-08-16,2015
"6170","FemaleJ","Adult","No",2015-08-17,2015
"6171","FemaleJ","Adult","No",2015-08-15,2015
"6172","FemaleJ","Adult","No",2015-08-15,2015
"6172","FemaleJ","Adult","Yes",2015-08-20,2015
"6172","FemaleJ","Adult","No",2015-08-29,2015
"6172","FemaleJ","Adult","No",2015-08-30,2015
"6172","FemaleJ","Adult","No",2016-07-24,2016
"6172","FemaleJ","Adult","No",2016-07-25,2016
"6173",NA,"Adult","No",2015-08-15,2015
"6173",NA,"Adult","No",2016-07-17,2016
"6174",NA,"Juvenile","No",2015-08-15,2015
"6175","Male","Adult","Yes",2015-08-19,2015
"6176",NA,"Adult","No",2015-08-19,2015
"6177",NA,"Calf","No",2015-08-20,2015
"6178","FemaleJ","Adult","No",2015-08-21,2015
"6178","FemaleJ","Adult","No",2015-08-29,2015
"6179",NA,"Adult","Yes",2015-08-21,2015
"618",NA,"Adult","No",1993-07-12,1993
"6180",NA,"Adult","No",2015-08-28,2015
"6181","FemaleJ","Calf","No",2015-08-28,2015
"6182","FemaleJ","Adult","No",2015-08-28,2015
"6182","FemaleJ","Adult","No",2015-08-29,2015
"6183",NA,"Juvenile","No",2015-08-29,2015
"6185","FemaleJ","Adult","No",2015-08-29,2015
"6186","Male","Adult","No",2015-08-30,2015
"6187",NA,"Adult","No",2015-08-30,2015
"6188",NA,"Adult","Yes",2015-08-16,2015
"6189",NA,"Adult","No",2015-08-19,2015
"619","FemaleJ","Adult","No",1993-07-12,1993
"619","FemaleJ","Adult","Yes",1997-06-16,1997
"619","FemaleJ","Adult","No",1997-08-13,1997
"62",NA,"Adult","No",1989-08-04,1989
"62",NA,"Adult","No",1989-08-11,1989
"6200","FemaleJ","Adult","No",2016-07-17,2016
"6201","Male","Juvenile","No",2016-07-17,2016
"6202",NA,"Adult","No",2016-07-17,2016
"6203","FemaleJ","Adult","No",2016-07-21,2016
"6205",NA,"Adult","No",2016-07-17,2016
"6205",NA,"Adult","No",2016-07-24,2016
"6206","FemaleJ","Adult","No",2016-07-25,2016
"6207",NA,"Calf","No",2016-07-25,2016
"6208","FemaleJ","Juvenile","No",2016-07-25,2016
"6209",NA,"Adult","No",2016-07-25,2016
"6222",NA,"Adult","No",2016-07-21,2016
"6224","FemaleJ","Adult","No",2016-07-17,2016
"623","FemaleJ","Adult","No",1993-07-12,1993
"6230","FemaleJ","Adult","No",2016-07-17,2016
"6232","FemaleJ","Adult","No",2016-07-17,2016
"6233","Male","Adult","No",2016-07-17,2016
"6234","FemaleJ","Calf","No",2016-07-22,2016
"6235","Male","Juvenile","No",2016-07-24,2016
"624","FemaleJ","Adult","No",1993-07-12,1993
